x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89627.86641363526,43131.53153102018,0.0,0.0,0.0,0.9136942909319224,0.40640219329921373,8.333333333333334
89626.5112108523,43133.17363306239,0.0,0.0,0.0,0.8971411905964922,0.44174391239168015,8.333333333333334
89625.16254346911,43135.04643495389,0.0,0.0,0.0,0.8851307763653494,0.4653423564762547,8.333333333333334
89623.74844405075,43137.18819209216,0.0,0.0,0.0,0.8774832946041441,0.4796072014582944,8.333333333333334
89622.25878406748,43139.57289325026,0.0,0.0,0.0,0.8727116248590266,0.48823602881794537,8.333333333333334
89620.72521323699,43142.111893258785,0.0,0.0,0.0,0.8699157440223053,0.4932003632420792,8.333333333333334
89619.19026028282,43144.70049003333,0.0,0.0,0.0,0.8663242140024935,0.49948208800012234,8.333333333333334
89617.72498057259,43147.294126890614,0.0,0.0,0.0,0.8578395892916163,0.5139175410938909,8.333333333333334
89616.4052531293,43149.905464366144,0.0,0.0,0.0,0.8419986503836183,0.5394796314525371,8.333333333333334
89615.29883418654,43152.5680852851,0.0,0.0,0.0,0.8169176698484927,0.5767542983709,8.333333333333334
89614.5015846967,43155.26494982778,0.0,0.0,0.0,0.7787056976542862,0.6273893818361539,8.333333333333334
89614.12814873381,43157.94434557535,0.0,0.0,0.0,0.7201466523923916,0.6938218784731655,8.333333333333334
89614.30517047837,43160.538067479196,0.0,0.0,0.0,0.6284213113454666,0.7778731615416771,8.333333333333334
89615.17614492764,43162.81931422808,0.0,0.0,0.0,0.47096444015005057,0.882152195550263,8.333333333333334
89616.85259865157,43164.34248499827,0.0,0.0,0.0,0.21037090495007332,0.977621645807051,8.333333333333334
89619.13743600615,43164.60692186605,0.0,0.0,0.0,-0.05861483517716416,0.9982806725050595,8.333333333333334
89621.53296871626,43163.79096037092,0.0,0.0,0.0,-0.23179956137671648,0.9727635701163782,8.333333333333334
89623.76657424532,43162.267958746306,0.0,0.0,0.0,-0.33903152811044235,0.9407750118636753,8.333333333333334
89625.73723755915,43160.30846446582,0.0,0.0,0.0,-0.4120106256241051,0.9111790407888196,8.333333333333334
