x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89628.01844315707,43131.665279059605,0.0,0.0,0.0,0.9082076992839739,0.41851974261832703,8.333333333333334
89626.71566482834,43133.3272383218,0.0,0.0,0.0,0.8921341834513983,0.4517705155468945,8.333333333333334
89625.40907984246,43135.21940374016,0.0,0.0,0.0,0.8811076995721225,0.47291566029760773,8.333333333333334
89624.02655232487,43137.38195928177,0.0,0.0,0.0,0.8749016887145096,0.4843005627546796,8.333333333333334
89622.55134750929,43139.780909174624,0.0,0.0,0.0,0.8722673916830698,0.48902923982765495,8.333333333333334
89621.00808218853,43142.31801253554,0.0,0.0,0.0,0.8723471133252796,0.4888870154473852,8.333333333333334
89619.43215971712,43144.877929216374,0.0,0.0,0.0,0.8717490722129172,0.48995260494859916,8.333333333333334
89617.90422701316,43147.417929811905,0.0,0.0,0.0,0.8654996903637472,0.500909458864831,8.333333333333334
89616.51022377651,43149.963515720636,0.0,0.0,0.0,0.8509160492157917,0.5253017011080284,8.333333333333334
89615.32176879079,43152.56983822201,0.0,0.0,0.0,0.826135422766562,0.5634716170760634,8.333333333333334
89614.4424677314,43155.23776127867,0.0,0.0,0.0,0.7873831274103654,0.6164639573158128,8.333333333333334
89613.99581663357,43157.93448415829,0.0,0.0,0.0,0.7278292802140305,0.6857583676945738,8.333333333333334
89614.12369051369,43160.58849373881,0.0,0.0,0.0,0.6349282436556098,0.7725711134959697,8.333333333333334
89614.9891535731,43162.96471330812,0.0,0.0,0.0,0.4779263176550061,0.8783999287868404,8.333333333333334
89616.72912349759,43164.6158965678,0.0,0.0,0.0,0.21459704070472277,0.9767026723219178,8.333333333333334
89619.1518781649,43164.886731841085,0.0,0.0,0.0,-0.05786267612183856,0.9983245517926619,8.333333333333334
89621.64554320769,43164.04406634139,0.0,0.0,0.0,-0.2311476636109762,0.9729186798531453,8.333333333333334
89623.94520244477,43162.47286905271,0.0,0.0,0.0,-0.34037484147230485,0.940289831537438,8.333333333333334
89625.94863140112,43160.45894143607,0.0,0.0,0.0,-0.415496316402332,0.9095948609441971,8.333333333333334
89627.65741604913,43158.18719840561,0.0,0.0,0.0,-0.46863716995599547,0.8833907419345277,8.333333333333334
89629.12042681161,43155.775674150536,0.0,0.0,0.0,-0.5048550369756654,0.8632041425064523,8.333333333333334
89630.39627821185,43153.317868809485,0.0,0.0,0.0,-0.5266573130093114,0.8500776874226332,8.333333333333334
89631.55750089337,43150.87486563899,0.0,0.0,0.0,-0.5347025030813511,0.8450403737091724,8.333333333333334
89632.69485952557,43148.46669754706,0.0,0.0,0.0,-0.5285601138586576,0.8488958746735213,8.333333333333334
89633.90527811935,43146.10009476371,0.0,0.0,0.0,-0.5077234045883676,0.8615201358257373,8.333333333333334
89635.27478597379,43143.80766848453,0.0,0.0,0.0,-0.47126930544616996,0.8819893660040832,8.333333333333334
89636.86415447513,43141.67459234557,0.0,0.0,0.0,-0.4157969254082333,0.9094574848892388,8.333333333333334
89638.69524604999,43139.85354245626,0.0,0.0,0.0,-0.3314725597745139,0.9434648600327048,8.333333333333334
89640.73598642122,43138.57085487258,0.0,0.0,0.0,-0.19419871804676653,0.9809622102349267,8.333333333333334
89642.87220859787,43138.13227772578,0.0,0.0,0.0,0.0276324906824801,0.9996181498245631,8.333333333333334
89644.79723652072,43138.79555722432,0.0,0.0,0.0,0.3090415323010677,0.9510485430896828,8.333333333333334
89646.10654315498,43140.482414336664,0.0,0.0,0.0,0.5431407458825456,0.8396416677143602,8.333333333333334
89646.5937204121,43142.792057014485,0.0,0.0,0.0,0.6842695875783319,0.7292291351251536,8.333333333333334
89646.41616730885,43145.344680470174,0.0,0.0,0.0,0.7632115183213793,0.6461487276947737,8.333333333333334
89645.73014546647,43147.95463409634,0.0,0.0,0.0,0.8122795363623175,0.5832683385946974,8.333333333333334
89644.6653502173,43150.535587252016,0.0,0.0,0.0,0.8448175107485526,0.5350545519221561,8.333333333333334
89643.34266252235,43153.004303400056,0.0,0.0,0.0,0.8676109156941656,0.4972437017885008,8.333333333333334
89641.83245176032,43155.37103142889,0.0,0.0,0.0,0.8832638897137862,0.4688762108783859,8.333333333333334
89640.18338763321,43157.67452576044,0.0,0.0,0.0,0.8944341712766957,0.44719963467401286,8.333333333333334
89638.40973465252,43159.9343574523,0.0,0.0,0.0,0.9031963860430298,0.42922754832234433,8.333333333333334
89636.53298202531,43162.15628665993,0.0,0.0,0.0,0.910031966207258,0.41453808085741883,8.333333333333334
89634.57037183872,43164.34799840602,0.0,0.0,0.0,0.9153112477551864,0.4027472156736081,8.333333333333334
89632.53564740332,43166.51862197685,0.0,0.0,0.0,0.9193060851674231,0.3935432908513964,8.333333333333334
89630.44665341504,43168.670815841586,0.0,0.0,0.0,0.9222449121786317,0.3866061587205097,8.333333333333334
89628.33514726149,43170.79113910234,0.0,0.0,0.0,0.9243112511434743,0.3816395039950465,8.333333333333334
89626.20899377528,43172.88936988786,0.0,0.0,0.0,0.9255907963020749,0.3785256633319476,8.333333333333334
89624.09334456155,43174.957332287944,0.0,0.0,0.0,0.9153854749661502,0.40257847958006354,8.333333333333334
89622.35867640407,43177.08815475148,0.0,0.0,0.0,0.8719670450388973,0.48956457425566824,8.333333333333334
89621.42933218784,43179.325787301466,0.0,0.0,0.0,0.7489346798012126,0.6626438299652802,8.333333333333334
89621.8020309141,43181.62404989139,0.0,0.0,0.0,0.5623181225629127,0.8269209932256655,8.333333333333334
89623.19222941282,43183.78575315089,0.0,0.0,0.0,0.4084555374089818,0.9127782172904544,8.333333333333334
89625.31249973869,43185.552461738574,0.0,0.0,0.0,0.27000795362016716,0.9628580918192721,8.333333333333334
89627.86556704687,43186.63048147183,0.0,0.0,0.0,0.11075485015046645,0.9938477565342428,8.333333333333334
89630.62815201782,43186.7521176966,0.0,0.0,0.0,-0.06600695455018184,0.9978191629503866,8.333333333333334
89633.44489072016,43185.88907897563,0.0,0.0,0.0,-0.18833737301625003,0.9821043905437639,8.333333333333334
89636.24203172639,43184.51677352442,0.0,0.0,0.0,-0.23283752498403767,0.972515648696363,8.333333333333334
89638.89665108394,43183.119847649636,0.0,0.0,0.0,-0.21537839425645883,0.9765306688924364,8.333333333333334
89641.35038248604,43182.14821534955,0.0,0.0,0.0,-0.1148489782478646,0.9933829635117675,8.333333333333334
89643.6667180282,43182.00193187765,0.0,0.0,0.0,0.03364808686405402,0.9994337428015871,8.333333333333334
89645.89312583285,43182.454444907344,0.0,0.0,0.0,0.1404635069939571,0.9900858564806179,8.333333333333334
89648.13230077484,43183.29502274047,0.0,0.0,0.0,0.19253375081333537,0.9812903519334879,8.333333333333334
89650.41394604894,43184.29948412861,0.0,0.0,0.0,0.1979585958213585,0.9802103826936521,8.333333333333334
89652.73945229156,43185.2350239761,0.0,0.0,0.0,0.16068355964996603,0.9870059744794941,8.333333333333334
89655.14621444025,43185.88224984342,0.0,0.0,0.0,0.07751662000162655,0.9969910599516545,8.333333333333334
89657.62212392155,43185.998902711544,0.0,0.0,0.0,-0.06121796053143336,0.9981244217573138,8.333333333333334
89659.91763713522,43185.29474852632,0.0,0.0,0.0,-0.28434967359216373,0.9587206387306105,8.333333333333334
89661.3784542036,43183.55578709534,0.0,0.0,0.0,-0.5471725362659206,0.8370198417936816,8.333333333333334
89661.62170262574,43181.4042021146,0.0,0.0,0.0,-0.7579239950089397,0.6523428682753332,8.333333333333334
89660.75874661164,43179.44020950447,0.0,0.0,0.0,-0.8846795756378993,0.46619958006110035,8.333333333333334
89659.24551869536,43177.93701942116,0.0,0.0,0.0,-0.9464920581978757,0.3227271041737104,8.333333333333334
89657.27372636915,43176.75096601935,0.0,0.0,0.0,-0.9708671046950543,0.2396185823784176,8.333333333333334
89654.92137939685,43175.66409344325,0.0,0.0,0.0,-0.9773515703802957,0.21162208739914115,8.333333333333334
89652.4282660043,43174.54941249643,0.0,0.0,0.0,-0.9743166285373566,0.22518238686806488,8.333333333333334
89650.12456510065,43173.32171053829,0.0,0.0,0.0,-0.959124103171756,0.28298578535851365,8.333333333333334
89648.24201584926,43171.84359169949,0.0,0.0,0.0,-0.9166866101757917,0.39960688022657476,8.333333333333334
89647.00182388864,43169.96039263646,0.0,0.0,0.0,-0.8152957056171692,0.5790448276275353,8.333333333333334
89646.78508677911,43167.66765927417,0.0,0.0,0.0,-0.6218187395811462,0.7831611935647187,8.333333333333334
89648.06597135229,43165.38816340336,0.0,0.0,0.0,-0.42010560792467266,0.9074752218051142,8.333333333333334
89650.34648736268,43163.47079760826,0.0,0.0,0.0,-0.28822473248834385,0.9575627935451663,8.333333333333334
89653.12179616347,43162.041353687964,0.0,0.0,0.0,-0.19071308362036707,0.9816458219419114,8.333333333333334
89655.91964468066,43161.22036262804,0.0,0.0,0.0,-0.08885653331717923,0.9960444349961768,8.333333333333334
89658.37876624492,43161.09588699673,0.0,0.0,0.0,0.055742344841549905,0.9984451867736985,8.333333333333334
89660.3977974497,43161.72194893336,0.0,0.0,0.0,0.25681505873470706,0.966460565986574,8.333333333333334
89662.03459329068,43163.18640774182,0.0,0.0,0.0,0.39933748750208287,0.916803998178195,8.333333333333334
89663.58936495727,43165.153304975574,0.0,0.0,0.0,0.4316836370728099,0.902025075861858,8.333333333333334
89665.24670014666,43167.17417631332,0.0,0.0,0.0,0.3851849736191315,0.922839388029157,8.333333333333334
89667.17071429886,43168.77367609992,0.0,0.0,0.0,0.24184512062794372,0.9703148652001861,8.333333333333334
89669.49581105968,43169.432606213915,0.0,0.0,0.0,0.02374826007010885,0.9997179703014458,8.333333333333334
89671.99210158673,43169.00286915432,0.0,0.0,0.0,-0.16257083771433709,0.9866968747922833,8.333333333333334
89674.35673595345,43167.7861110415,0.0,0.0,0.0,-0.2934209288669365,0.9559833463522596,8.333333333333334
89676.36052469666,43166.04236059872,0.0,0.0,0.0,-0.40307344215826185,0.9151676350410838,8.333333333333334
