x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89628.21336049889,43131.834732568255,0.0,0.0,0.0,0.9040542208720044,0.42741778826285776,8.333333333333334
89626.94927482892,43133.50135125542,0.0,0.0,0.0,0.8896723965992025,0.4565994160414918,8.333333333333334
89625.66004872635,43135.39272868161,0.0,0.0,0.0,0.8802959177993706,0.474425017369198,8.333333333333334
89624.28046605822,43137.55555868087,0.0,0.0,0.0,0.8749440973605869,0.48422394250374257,8.333333333333334
89622.80016298668,43139.955894752704,0.0,0.0,0.0,0.8726118680750522,0.4884142992322888,8.333333333333334
89621.25054128986,43142.49468620134,0.0,0.0,0.0,0.8725357883483716,0.4885502001343215,8.333333333333334
89619.67405915144,43145.05536839942,0.0,0.0,0.0,0.8740442027523985,0.4858464074529359,8.333333333333334
89618.10373134847,43147.557312396166,0.0,0.0,0.0,0.8716849558242814,0.49006666667874954,8.333333333333334
89616.6414552687,43150.04115074136,0.0,0.0,0.0,0.8596345148468282,0.5109094840419959,8.333333333333334
89615.36672273434,43152.58754265339,0.0,0.0,0.0,0.8360627076659796,0.5486338932751338,8.333333333333334
89614.3950052977,43155.21916573067,0.0,0.0,0.0,0.797246991155653,0.6036532407709397,8.333333333333334
89613.86209988917,43157.9275214451,0.0,0.0,0.0,0.7366661583596321,0.6762565867536238,8.333333333333334
89613.93042120128,43160.64232538257,0.0,0.0,0.0,0.64192747804074,0.7667653571571,8.333333333333334
89614.78940486001,43163.11836984384,0.0,0.0,0.0,0.4832263441470636,0.8754954599095667,8.333333333333334
89616.60564834361,43164.88930813732,0.0,0.0,0.0,0.2164141805442443,0.9763016452200433,8.333333333333334
89619.16574714768,43165.15881417918,0.0,0.0,0.0,-0.05873820689680018,0.9982734209877315,8.333333333333334
89621.74950420258,43164.28187825696,0.0,0.0,0.0,-0.23253564867818272,0.9725878737131246,8.333333333333334
89624.10286207103,43162.65485241936,0.0,0.0,0.0,-0.3440156173648974,0.9389639263619495,8.333333333333334
89626.1241348026,43160.579340617594,0.0,0.0,0.0,-0.42137808050929,0.906885060669932,8.333333333333334
89627.81690879892,43158.25313713335,0.0,0.0,0.0,-0.4766368735115656,0.8791002734666392,8.333333333333334
89629.23448902644,43155.80224414316,0.0,0.0,0.0,-0.5147272042855516,0.8573540139104616,8.333333333333334
89630.44535702902,43153.318382437676,0.0,0.0,0.0,-0.5378220812212817,0.8430583662776907,8.333333333333334
89631.53456182052,43150.853720965686,0.0,0.0,0.0,-0.5462527507629508,0.8376203986794434,8.333333333333334
89632.60390365857,43148.41952612357,0.0,0.0,0.0,-0.5394845791247034,0.8419954803243552,8.333333333333334
89633.75919495992,43146.0176624902,0.0,0.0,0.0,-0.5171239399101789,0.8559105273168298,8.333333333333334
89635.09467317547,43143.67952001212,0.0,0.0,0.0,-0.4784206455284646,0.8781307909031133,8.333333333333334
89636.67921290244,43141.492822804365,0.0,0.0,0.0,-0.420086468568425,0.9074840819131262,8.333333333333334
89638.54203937574,43139.61738723065,0.0,0.0,0.0,-0.33242153848300976,0.9431309138993318,8.333333333333334
89640.65693745171,43138.291032187386,0.0,0.0,0.0,-0.19240481564921508,0.9813156408184839,8.333333333333334
89642.91260444991,43137.83500987495,0.0,0.0,0.0,0.030462937307576658,0.9995358970295137,8.333333333333334
89644.97586334845,43138.55453345699,0.0,0.0,0.0,0.3172557237013785,0.948340026456078,8.333333333333334
89646.29354198703,43140.38218206469,0.0,0.0,0.0,0.5563305170795089,0.8309611036420695,8.333333333333334
89646.71535354048,43142.775859443755,0.0,0.0,0.0,0.6968550490740014,0.7172119913805618,8.333333333333334
89646.4366790814,43145.35256260462,0.0,0.0,0.0,0.7756917511672374,0.6311119608842036,8.333333333333334
89645.64457447543,43147.93033346859,0.0,0.0,0.0,0.8236843029321402,0.5670486479158506,8.333333333333334
89644.4918169643,43150.44281343195,0.0,0.0,0.0,0.8536916153491969,0.5207788646656841,8.333333333333334
89643.11500591629,43152.84580257394,0.0,0.0,0.0,0.8720269817699562,0.4894578051938497,8.333333333333334
89641.6019438722,43155.17902592503,0.0,0.0,0.0,0.8811492914296046,0.4728381606988861,8.333333333333334
89640.01298376825,43157.52133471521,0.0,0.0,0.0,0.8862567589603204,0.4631942974575016,8.333333333333334
89638.33959779737,43159.87062789761,0.0,0.0,0.0,0.8917884436901048,0.4524526181831427,8.333333333333334
89636.58715448028,43162.20253133615,0.0,0.0,0.0,0.8978782555639062,0.4402438394634464,8.333333333333334
89634.75562692108,43164.49753510069,0.0,0.0,0.0,0.9046360207357039,0.4261850184925216,8.333333333333334
89632.83306814427,43166.74873806757,0.0,0.0,0.0,0.9120686366355061,0.4100375617743442,8.333333333333334
89630.80189868822,43168.952979542126,0.0,0.0,0.0,0.9201575159594556,0.3915483952506052,8.333333333333334
89628.66940832265,43171.07568664122,0.0,0.0,0.0,0.9289993105310203,0.370081451889836,8.333333333333334
89626.41582248834,43173.106675855226,0.0,0.0,0.0,0.938647291845977,0.34487861851702756,8.333333333333334
89624.09640536836,43174.96057245397,0.0,0.0,0.0,0.9335904649246158,0.35834179745298994,8.333333333333334
89622.15083151753,43176.94645832927,0.0,0.0,0.0,0.8847987142920242,0.46597342755481336,8.333333333333334
89621.13283117792,43179.28010195238,0.0,0.0,0.0,0.7523903461927571,0.6587175168127405,8.333333333333334
89621.51387134059,43181.72297011269,0.0,0.0,0.0,0.5651383823627355,0.824996126524501,8.333333333333334
89622.95672024423,43183.988169018696,0.0,0.0,0.0,0.4094087669892027,0.9123510626466003,8.333333333333334
89625.15821936031,43185.818388267246,0.0,0.0,0.0,0.26874645125823987,0.9632109555731302,8.333333333333334
89627.81061789131,43186.92540619155,0.0,0.0,0.0,0.10922040220722556,0.9940175570590752,8.333333333333334
89630.68234944284,43187.04718148482,0.0,0.0,0.0,-0.07656025563012069,0.9970649563884244,8.333333333333334
89633.51886404914,43186.04358444683,0.0,0.0,0.0,-0.21394005377339656,0.9768467911558272,8.333333333333334
89636.22946815207,43184.49500600391,0.0,0.0,0.0,-0.2628820148374653,0.9648279879206421,8.333333333333334
89638.80303435284,43182.9331712324,0.0,0.0,0.0,-0.23832676273590578,0.9711850257102522,8.333333333333334
89641.28279824679,43181.85592718591,0.0,0.0,0.0,-0.12250361891209129,0.992468066666853,8.333333333333334
89643.69743068866,43181.706214502956,0.0,0.0,0.0,0.038264318489208714,0.9992676527990668,8.333333333333334
