x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89629.52598634253,43131.77756331494,0.0,0.0,0.0,0.8908735393706145,0.4542514026937883,8.333333333333334
89627.97907388081,43133.80003183421,0.0,0.0,0.0,0.8876786755288125,0.4604634285276228,8.333333333333334
89626.49646007844,43135.75484861412,0.0,0.0,0.0,0.8865758413551225,0.4625832655052025,8.333333333333334
89624.8893618,43137.9966586,0.0,0.0,0.0,0.8866177348157583,0.46250296465014545,8.333333333333334
89623.1819638,43140.4439264,0.0,0.0,0.0,0.886022717946053,0.4636418265034863,8.333333333333334
89621.4806511,43142.8958758,0.0,0.0,0.0,0.8858404744325861,0.4639899286159677,8.333333333333334
89619.7813115,43145.3490954,0.0,0.0,0.0,0.8840654740746551,0.4673630682340607,8.333333333333334
89618.15475505295,43147.72818224802,0.0,0.0,0.0,0.8817338975541988,0.47174710799736924,8.333333333333334
89616.64574794966,43149.97412037554,0.0,0.0,0.0,0.8747329353994254,0.48460529477865233,8.333333333333334
89615.27053392786,43152.17007471067,0.0,0.0,0.0,0.8520352631869781,0.5234843935456882,8.333333333333334
89614.15686127926,43154.453736155636,0.0,0.0,0.0,0.7988249148909662,0.6015635921076347,8.333333333333334
89613.57697730334,43156.92440236129,0.0,0.0,0.0,0.7028539955455397,0.7113341415577284,8.333333333333334
89613.81524002591,43159.53489878189,0.0,0.0,0.0,0.5688843952383383,0.8224175003332006,8.333333333333334
89615.00577017263,43162.028251215204,0.0,0.0,0.0,0.332024351633184,0.9432708147306179,8.333333333333334
89617.32458426009,43163.739992886294,0.0,0.0,0.0,0.09576117963897977,0.9954043381833089,8.333333333333334
89620.17920977078,43164.419311971214,0.0,0.0,0.0,-0.17146598580861655,0.9851900404037179,8.333333333333334
89622.79012178374,43163.7119846125,0.0,0.0,0.0,-0.3722981364651079,0.9281131922263619,8.333333333333334
89624.75846157492,43162.003655489636,0.0,0.0,0.0,-0.43347161461633327,0.9011672205101054,8.333333333333334
89626.36313069913,43160.1012241236,0.0,0.0,0.0,-0.5077202816800768,0.8615219762552221,8.333333333333334
